1023.102236  0.268508  2.500165  0.146412  0.150541
1024.073472  0.268590  2.506478  0.146387  0.150507
1025.048123  0.268667  2.512813  0.146349  0.150483
1026.023696  0.268739  2.519154  0.146309  0.150470
1026.999219  0.268803  2.525495  0.146276  0.150466
1027.973590  0.268859  2.531828  0.146257  0.150467
1028.944036  0.268908  2.538136  0.146253  0.150470
1029.905721  0.268951  2.544387  0.146261  0.150473
1030.853430  0.268991  2.550547  0.146277  0.150480
1031.785110  0.269033  2.556603  0.146292  0.150490
1032.705020  0.269079  2.562583  0.146297  0.150499
1033.623311  0.269131  2.568551  0.146286  0.150503
1034.551464  0.269189  2.574585  0.146258  0.150495
1035.497440  0.269250  2.580734  0.146224  0.150472
1036.464587  0.269311  2.587020  0.146197  0.150437
1037.453519  0.269371  2.593448  0.146189  0.150404
1038.463110  0.269431  2.600009  0.146201  0.150381
1039.488944  0.269491  2.606676  0.146226  0.150376
1040.521859  0.269553  2.613392  0.146252  0.150383
1041.550172  0.269618  2.620080  0.146270  0.150396
1042.564941  0.269687  2.626682  0.146272  0.150403
1043.563672  0.269759  2.633170  0.146258  0.150397
1044.549596  0.269835  2.639561  0.146231  0.150374
1045.528123  0.269914  2.645901  0.146198  0.150335
1046.503717  0.269999  2.652250  0.146164  0.150289
1047.478748  0.270090  2.658592  0.146133  0.150244
1048.453937  0.270186  2.664626  0.146107  0.150210
1049.429248  0.270283  2.669424  0.146088  0.150190
1050.404516  0.270374  2.671170  0.146080  0.150187
1051.379689  0.270456  2.667318  0.146080  0.150200
1052.354860  0.270526  2.655442  0.146085  0.150225
1053.330198  0.270586  2.634539  0.146086  0.150256
1054.305653  0.270639  2.606052  0.146075  0.150280
1055.280301  0.270692  2.573841  0.146048  0.150288
1056.251501  0.270748  2.543019  0.146004  0.150277
1057.214639  0.270809  2.518205  0.145950  0.150256
1058.164443  0.270876  2.501998  0.145892  0.150234
1059.097888  0.270951  2.494428  0.145839  0.150222
1060.016706  0.271034  2.493567  0.145799  0.150223
1060.926497  0.271127  2.496815  0.145775  0.150237
1061.832085  0.271231  2.501993  0.145766  0.150258
1062.733430  0.271344  2.507781  0.145762  0.150271
1063.626651  0.271463  2.513606  0.145751  0.150260
1064.508916  0.271584  2.519330  0.145721  0.150217
1065.381786  0.271701  2.524982  0.145666  0.150143
1066.250049  0.271809  2.530616  0.145597  0.150048
1067.117935  0.271906  2.536260  0.145532  0.149948
1067.986105  0.271993  2.541908  0.145497  0.149856
1068.851664  0.272072  2.547538  0.145512  0.149785
1069.710905  0.272148  2.553123  0.145580  0.149741
1070.562314  0.272221  2.558656  0.145686  0.149726
1071.408028  0.272287  2.564152  0.145805  0.149733
1072.253231  0.272341  2.569646  0.145911  0.149752
1073.103395  0.272376  2.575172  0.145980  0.149773
1073.960698  0.272387  2.580745  0.146002  0.149790
1074.822467  0.272379  2.586346  0.145977  0.149801
1075.683111  0.272360  2.591940  0.145916  0.149809
1076.537725  0.272345  2.597495  0.145841  0.149818
1077.384445  0.272348  2.602999  0.145772  0.149830
1078.224635  0.272376  2.608460  0.145723  0.149847
1079.061074  0.272434  2.613897  0.145693  0.149864
1079.895077  0.272515  2.619318  0.145674  0.149874
1080.724631  0.272612  2.624710  0.145655  0.149872
1081.545434  0.272715  2.630045  0.145628  0.149856
1082.354079  0.272819  2.635302  0.145589  0.149834
1083.150546  0.272923  2.640479  0.145539  0.149810
1083.938035  0.273026  2.645597  0.145481  0.149785
1084.720557  0.273134  2.650684  0.145422  0.149754
1085.500333  0.273249  2.655752  0.145373  0.149710
1086.276411  0.273374  2.660797  0.145342  0.149654
1087.044608  0.273508  2.665790  0.145337  0.149596
1087.799044  0.273650  2.670694  0.145356  0.149550
1088.535401  0.273794  2.675480  0.145390  0.149529
1089.253951  0.273940  2.680151  0.145423  0.149540
1089.959651  0.274084  2.684738  0.145440  0.149581
1090.658889  0.274227  2.689283  0.145435  0.149636
1091.355617  0.274366  2.693812  0.145412  0.149687
1092.050118  0.274501  2.698326  0.145384  0.149715
1092.740556  0.274630  2.702814  0.145364  0.149709
1093.424542  0.274758  2.707260  0.145363  0.149667
1094.099202  0.274889  2.711645  0.145379  0.149603
1094.761078  0.275025  2.715947  0.145399  0.149537
1095.407250  0.275166  2.720147  0.145406  0.149489
1096.036822  0.275312  2.724239  0.145386  0.149471
1096.651244  0.275463  2.728233  0.145339  0.149485
1097.253133  0.275621  2.732145  0.145275  0.149529
1097.844506  0.275787  2.735989  0.145215  0.149591
1098.425415  0.275966  2.739765  0.145178  0.149659
1098.993838  0.276155  2.743460  0.145173  0.149717
1099.547978  0.276354  2.747062  0.145197  0.149755
1100.090024  0.276559  2.750585  0.145237  0.149767
1100.627168  0.276769  2.754077  0.145279  0.149757
1101.167243  0.276983  2.757587  0.145311  0.149734
1101.711869  0.277203  2.761127  0.145326  0.149705
1102.253175  0.277430  2.764645  0.145328  0.149678
1102.777482  0.277666  2.768054  0.145320  0.149654
1103.273290  0.277909  2.771278  0.145312  0.149631
1103.737874  0.278159  2.774298  0.145306  0.149600
1104.178762  0.278415  2.777163  0.145299  0.149551
1104.609496  0.278676  2.779957  0.145283  0.149480
1105.041772  0.278940  2.782762  0.145251  0.149393
1105.479116  0.279206  2.785608  0.145204  0.149304
1105.916895  0.279472  2.788471  0.145153  0.149228
1106.348010  0.279738  2.791293  0.145109  0.149171
1106.768532  0.280002  2.794020  0.145078  0.149129
1107.178309  0.280265  2.796678  0.145062  0.149093
1107.577491  0.280527  2.799571  0.145058  0.149060
1107.964503  0.280790  2.803605  0.145063  0.149033
1108.338067  0.281053  2.810579  0.145076  0.149022
1108.699805  0.281318  2.823041  0.145096  0.149029
1109.053539  0.281584  2.843455  0.145125  0.149048
1109.402287  0.281851  2.872865  0.145161  0.149062
1109.746576  0.282116  2.909862  0.145198  0.149057
1110.085578  0.282379  2.950598  0.145227  0.149030
1110.419043  0.282639  2.989944  0.145241  0.148992
1110.747790  0.282898  3.023245  0.145240  0.148960
1111.072724  0.283157  3.047840  0.145231  0.148952
1111.393749  0.283418  3.063656  0.145225  0.148972
1111.709658  0.283684  3.072605  0.145227  0.149011
1112.019010  0.283956  3.077315  0.145236  0.149054
1112.320999  0.284235  3.079999  0.145248  0.149087
1112.615162  0.284518  3.081985  0.145262  0.149103
1112.900000  0.284804  3.083817  0.145276  0.149104
1113.172325  0.285092  3.085598  0.145293  0.149096
1113.428658  0.285380  3.087286  0.145311  0.149086
1113.667663  0.285670  3.088849  0.145320  0.149076
1113.891624  0.285963  3.090303  0.145310  0.149072
1114.105826  0.286260  3.091689  0.145272  0.149075
1114.315881  0.286562  3.093051  0.145210  0.149083
1114.524766  0.286865  3.094409  0.145134  0.149088
1114.732060  0.287169  3.095758  0.145063  0.149082
1114.935693  0.287473  3.097082  0.145012  0.149065
1115.133866  0.287777  3.098370  0.144989  0.149044
1115.325418  0.288084  3.099615  0.144991  0.149033
1115.509548  0.288393  3.100812  0.145008  0.149045
1115.686182  0.288704  3.101960  0.145031  0.149079
1115.856437  0.289015  3.103068  0.145050  0.149126
1116.022302  0.289324  3.104147  0.145062  0.149175
1116.185772  0.289625  3.105208  0.145067  0.149220
1116.348264  0.289917  3.106260  0.145066  0.149263
1116.510782  0.290201  3.107311  0.145067  0.149309
1116.674670  0.290481  3.108379  0.145070  0.149358
1116.842326  0.290760  3.109486  0.145078  0.149397
1117.017079  0.291042  3.110642  0.145086  0.149413
1117.201849  0.291328  3.111837  0.145092  0.149400
1117.397220  0.291617  3.113101  0.145094  0.149364
1117.600670  0.291908  3.114718  0.145094  0.149324
1117.808122  0.292199  3.117575  0.145093  0.149297
1118.016616  0.292491  3.123455  0.145088  0.149285
1118.225360  0.292782  3.134890  0.145077  0.149281
1118.434474  0.293074  3.154320  0.145059  0.149271
1118.643801  0.293366  3.182780  0.145038  0.149243
1118.853566  0.293657  3.218873  0.145015  0.149198
1119.065333  0.293949  3.258776  0.144992  0.149147
1119.280892  0.294240  3.297375  0.144967  0.149107
1119.499822  0.294533  3.330000  0.144940  0.149091
1119.718691  0.294826  3.353951  0.144913  0.149103
1119.933083  0.295120  3.369112  0.144892  0.149137
1120.140585  0.295416  3.377384  0.144884  0.149183
1120.342146  0.295711  3.381408  0.144893  0.149230
1120.541291  0.296004  3.383430  0.144918  0.149267
1120.742678  0.296293  3.384814  0.144957  0.149293
1120.950885  0.296577  3.386148  0.145006  0.149308
1121.168917  0.296856  3.387575  0.145066  0.149313
1121.396703  0.297132  3.389078  0.145134  0.149313
1121.630801  0.297402  3.390610  0.145202  0.149309
1121.865652  0.297667  3.392135  0.145260  0.149304
1122.095808  0.297926  3.393626  0.145297  0.149300
1122.318376  0.298180  3.395068  0.145303  0.149296
1122.534650  0.298433  3.396469  0.145280  0.149285
1122.749619  0.298689  3.397862  0.145235  0.149258
1122.969097  0.298948  3.399293  0.145183  0.149211
1123.196485  0.299209  3.400788  0.145134  0.149144
1123.431653  0.299467  3.402337  0.145092  0.149069
1123.672175  0.299722  3.403894  0.145059  0.148999
1123.915277  0.299974  3.405468  0.145038  0.148949
1124.159067  0.300225  3.407345  0.145037  0.148930
1124.402873  0.300473  3.410431  0.145060  0.148939
1124.647210  0.300718  3.416527  0.145105  0.148968
1124.893762  0.300955  3.428181  0.145163  0.149001
1125.145139  0.301185  3.447850  0.145219  0.149027
1125.403920  0.301408  3.476598  0.145259  0.149043
1125.671094  0.301627  3.513040  0.145273  0.149052
1125.945054  0.301844  3.553342  0.145260  0.149060
1126.222492  0.302061  3.592358  0.145227  0.149070
1126.500742  0.302278  3.625399  0.145186  0.149078
1126.779119  0.302496  3.649773  0.145154  0.149080
1127.057925  0.302716  3.665385  0.145140  0.149070
1127.336929  0.302938  3.674143  0.145148  0.149048
1127.615508  0.303161  3.678680  0.145167  0.149026
1127.893751  0.303384  3.681220  0.145184  0.149018
1128.172345  0.303606  3.683107  0.145189  0.149031
1128.451396  0.303825  3.684901  0.145179  0.149059
1128.730229  0.304041  3.686724  0.145162  0.149085
1129.008535  0.304255  3.688555  0.145145  0.149096
1129.286851  0.304470  3.690374  0.145137  0.149087
1129.565627  0.304686  3.692184  0.145141  0.149063
1129.844749  0.304902  3.693992  0.145153  0.149031
1130.124886  0.305114  3.695810  0.145170  0.148991
1130.408866  0.305323  3.697656  0.145184  0.148941
1130.700766  0.305527  3.699554  0.145190  0.148881
1131.003392  0.305727  3.701523  0.145186  0.148819
1131.316905  0.305921  3.703562  0.145172  0.148770
1131.639836  0.306109  3.705660  0.145151  0.148749
1131.971171  0.306291  3.707808  0.145129  0.148762
1132.311781  0.306467  3.710017  0.145112  0.148801
1132.664620  0.306640  3.712313  0.145103  0.148854
1133.034129  0.306810  3.714732  0.145102  0.148908
1133.424940  0.306980  3.717293  0.145109  0.148954
1133.839314  0.307147  3.719981  0.145122  0.148988
1134.274027  0.307309  3.722800  0.145138  0.149008
1134.719929  0.307464  3.725987  0.145156  0.149013
1135.166506  0.307610  3.730382  0.145171  0.149004
1135.609302  0.307750  3.737749  0.145177  0.148989
1136.054501  0.307885  3.750661  0.145167  0.148979
1136.515835  0.308016  3.771654  0.145138  0.148985
1137.005040  0.308144  3.801858  0.145087  0.149009
1137.523777  0.308269  3.839907  0.145018  0.149045
1138.064265  0.308392  3.881934  0.144939  0.149083
1138.617343  0.308513  3.922761  0.144860  0.149113
1139.179580  0.308637  3.957684  0.144793  0.149129
1139.753422  0.308763  3.984021  0.144748  0.149129
1140.342607  0.308890  4.001688  0.144733  0.149111
1140.948746  0.309018  4.012599  0.144748  0.149075
1141.571341  0.309144  4.019386  0.144783  0.149027
1142.209444  0.309264  4.024271  0.144818  0.148982
1142.863033  0.309379  4.028597  0.144836  0.148949
1143.533145  0.309488  4.032933  0.144828  0.148932
1144.220623  0.309592  4.037412  0.144798  0.148926
1144.924507  0.309690  4.042009  0.144754  0.148918
1145.641747  0.309782  4.046681  0.144709  0.148901
1146.368724  0.309868  4.051404  0.144671  0.148878
1147.103295  0.309948  4.056173  0.144644  0.148858
1147.845690  0.310026  4.060995  0.144628  0.148855
1148.597768  0.310105  4.065884  0.144626  0.148874
1149.361552  0.310188  4.070849  0.144640  0.148906
1150.138494  0.310275  4.075900  0.144672  0.148932
1150.929880  0.310364  4.081045  0.144720  0.148930
1151.737013  0.310449  4.086291  0.144780  0.148888
1152.560018  0.310527  4.091640  0.144841  0.148814
1153.396621  0.310591  4.097078  0.144891  0.148729
1154.242647  0.310640  4.102577  0.144920  0.148656
1155.093730  0.310674  4.108109  0.144923  0.148611
1155.946738  0.310693  4.113654  0.144907  0.148596
1156.800273  0.310702  4.119202  0.144884  0.148602
1157.654414  0.310709  4.124754  0.144866  0.148621
1158.510300  0.310721  4.130317  0.144860  0.148642
1159.369679  0.310742  4.135903  0.144863  0.148660
1160.234390  0.310769  4.141524  0.144867  0.148670
1161.105946  0.310798  4.147189  0.144861  0.148666
1161.985431  0.310824  4.152905  0.144839  0.148642
1162.873575  0.310846  4.158678  0.144798  0.148599
1163.770150  0.310861  4.164506  0.144743  0.148544
1164.672910  0.310865  4.170374  0.144678  0.148489
1165.578607  0.310856  4.176261  0.144615  0.148443
1166.486567  0.310838  4.182163  0.144564  0.148408
1167.400875  0.310822  4.188106  0.144535  0.148379
1168.327864  0.310822  4.194131  0.144525  0.148353
1169.271215  0.310841  4.200263  0.144523  0.148329
1170.229592  0.310873  4.206492  0.144510  0.148314
1171.198217  0.310907  4.212788  0.144471  0.148310
1172.171961  0.310930  4.219118  0.144405  0.148315
1173.147321  0.310941  4.225458  0.144324  0.148325
1174.122681  0.310948  4.231797  0.144250  0.148334
1175.097793  0.310966  4.238136  0.144200  0.148342
1176.073656  0.311007  4.244479  0.144183  0.148351
1177.053116  0.311071  4.250845  0.144193  0.148357
1178.041501  0.311148  4.257270  0.144222  0.148351
1179.045922  0.311220  4.263799  0.144255  0.148321
1180.072480  0.311266  4.270471  0.144284  0.148263
1181.122361  0.311273  4.277295  0.144304  0.148188
1182.189548  0.311244  4.284231  0.144312  0.148117
1183.262253  0.311197  4.291203  0.144310  0.148070
1184.327542  0.311157  4.298128  0.144300  0.148058
1185.376972  0.311146  4.304954  0.144284  0.148079
1186.410581  0.311167  4.311678  0.144262  0.148119
1187.436356  0.311210  4.318343  0.144238  0.148160
1188.464812  0.311261  4.325011  0.144218  0.148189
1189.502565  0.311309  4.331736  0.144206  0.148200
1190.549937  0.311351  4.338549  0.144206  0.148200
1191.603938  0.311388  4.345408  0.144217  0.148196
1192.662637  0.311420  4.352005  0.144235  0.148193
1193.726624  0.311443  4.357447  0.144254  0.148184
1194.797901  0.311451  4.359959  0.144269  0.148156
1195.878719  0.311440  4.357029  0.144278  0.148099
1196.970634  0.311410  4.346211  0.144280  0.148012
1198.073561  0.311365  4.326435  0.144275  0.147904
1199.186281  0.311309  4.299045  0.144260  0.147791
1200.308617  0.311249  4.267837  0.144232  0.147690
1201.442862  0.311186  4.237943  0.144190  0.147615
1202.592369  0.311115  4.214076  0.144137  0.147577
1203.758629  0.311028  4.198968  0.144080  0.147575
1204.939740  0.310922  4.192735  0.144025  0.147601
1206.131219  0.310800  4.193460  0.143973  0.147637
1207.328347  0.310670  4.198475  0.143922  0.147669
1208.528776  0.310542  4.205530  0.143866  0.147693
1209.733614  0.310419  4.213280  0.143807  0.147713
1210.946384  0.310302  4.221182  0.143751  0.147735
1212.171315  0.310182  4.229136  0.143708  0.147755
1213.412113  0.310051  4.237183  0.143685  0.147768
1214.671081  0.309899  4.245362  0.143681  0.147767
1215.948506  0.309727  4.253665  0.143695  0.147757
1217.242671  0.309545  4.262066  0.143721  0.147747
1218.550278  0.309369  4.270548  0.143756  0.147748
1219.866693  0.309219  4.279110  0.143793  0.147761
1221.186417  0.309105  4.287695  0.143827  0.147774
1222.504863  0.309026  4.295982  0.143851  0.147774
1223.821138  0.308967  4.303069  0.143857  0.147749
1225.139598  0.308904  4.307202  0.143843  0.147700
1226.468329  0.308811  4.305905  0.143811  0.147638
1227.814804  0.308675  4.296772  0.143764  0.147582
1229.181212  0.308502  4.278737  0.143713  0.147544
1230.563176  0.308320  4.253117  0.143672  0.147531
1231.953774  0.308166  4.223657  0.143652  0.147542
1233.349833  0.308061  4.195453  0.143653  0.147572
1234.754654  0.308002  4.173220  0.143665  0.147611
1236.175137  0.307963  4.159733  0.143672  0.147651
1237.617271  0.307909  4.155170  0.143665  0.147677
1239.084242  0.307818  4.157668  0.143646  0.147678
1240.576808  0.307687  4.164599  0.143626  0.147648
1242.093500  0.307528  4.173711  0.143614  0.147591
1243.630392  0.307363  4.183617  0.143613  0.147525
1245.182126  0.307211  4.193706  0.143616  0.147469
1246.744140  0.307084  4.203829  0.143610  0.147438
1248.313729  0.306979  4.214015  0.143585  0.147435
1249.889234  0.306885  4.224253  0.143538  0.147450
1251.469068  0.306787  4.234244  0.143478  0.147469
1253.051703  0.306674  4.243074  0.143421  0.147481
1254.636280  0.306544  4.248951  0.143381  0.147483
1256.223126  0.306396  4.249350  0.143366  0.147479
1257.813452  0.306236  4.241824  0.143373  0.147473
1259.408244  0.306073  4.225296  0.143390  0.147465
1261.006915  0.305916  4.201100  0.143408  0.147451
1262.606841  0.305777  4.173008  0.143418  0.147426
1264.204630  0.305664  4.146110  0.143415  0.147387
1265.798112  0.305577  4.125088  0.143395  0.147334
1267.387305  0.305504  4.112671  0.143357  0.147272
1268.973945  0.305430  4.109009  0.143307  0.147210
1270.560551  0.305340  4.112247  0.143255  0.147158
1272.149489  0.305225  4.119796  0.143215  0.147118
1273.741933  0.305088  4.129399  0.143194  0.147089
1275.336800  0.304937  4.139405  0.143193  0.147066
1276.930491  0.304783  4.148325  0.143205  0.147043
1278.518701  0.304638  4.154220  0.143220  0.147016
1280.099650  0.304514  4.154571  0.143232  0.146983
1281.675978  0.304413  4.146961  0.143237  0.146947
1283.253407  0.304326  4.130339  0.143234  0.146911
1284.837633  0.304237  4.106067  0.143218  0.146879
1286.431978  0.304129  4.077943  0.143186  0.146853
1288.036361  0.303989  4.051080  0.143137  0.146833
1289.647356  0.303818  4.030157  0.143077  0.146822
1291.259342  0.303629  4.017871  0.143016  0.146820
1292.866443  0.303444  4.014327  0.142967  0.146824
1294.464425  0.303282  4.017629  0.142936  0.146825
1296.051588  0.303150  4.025162  0.142922  0.146812
1297.628243  0.303040  4.034661  0.142922  0.146777
1299.195196  0.302936  4.044486  0.142925  0.146721
1300.752006  0.302824  4.053169  0.142924  0.146656
1302.295793  0.302704  4.058783  0.142916  0.146595
1303.822099  0.302582  4.058791  0.142904  0.146549
1305.327898  0.302477  4.050739  0.142893  0.146524
1306.813903  0.302401  4.033540  0.142886  0.146517
1308.284040  0.302359  4.008538  0.142884  0.146517
1309.743192  0.302343  3.979539  0.142885  0.146508
1311.195355  0.302337  3.951681  0.142887  0.146474
1312.642741  0.302321  3.929680  0.142885  0.146412
1314.085150  0.302282  3.916275  0.142861  0.146328
1315.520032  0.302213  3.911596  0.142778  0.146238
1316.944913  0.302117  3.913762  0.142580  0.146157
1318.361506  0.302007  3.920179  0.142213  0.146091
1319.776763  0.301896  3.928627  0.141651  0.146033
1321.198202  0.301787  3.937507  0.140923  0.145967
1322.627627  0.301674  3.945366  0.140109  0.145862
1324.059317  0.301542  3.950260  0.139312  0.145673
1325.484015  0.301380  3.949622  0.138624  0.145349
1326.895127  0.301180  3.940972  0.138092  0.144854
1328.292106  0.300951  3.923213  0.137722  0.144192
1329.678480  0.300705  3.897679  0.137489  0.143419
1331.056917  0.300461  3.868159  0.137358  0.142624
1332.426523  0.300233  3.839756  0.137292  0.141896
1333.784353  0.300032  3.817158  0.137257  0.141295
1335.128284  0.299868  3.803093  0.137229  0.140838
1336.458602  0.299743  3.797718  0.137195  0.140513
1337.778288  0.299657  3.799188  0.137154  0.140288
1339.092340  0.299599  3.804933  0.137115  0.140128
1340.405954  0.299554  3.812718  0.137089  0.140003
1341.722037  0.299509  3.820913  0.137081  0.139894
1343.039514  0.299460  3.828048  0.137088  0.139796
1344.354067  0.299412  3.832189  0.137099  0.139714
1345.661456  0.299378  3.830802  0.137102  0.139657
1346.960902  0.299368  3.821444  0.137093  0.139630
1348.255480  0.299383  3.803035  0.137071  0.139631
1349.548984  0.299415  3.776909  0.137040  0.139649
1350.842147  0.299445  3.746836  0.137005  0.139671
1352.131925  0.299454  3.717906  0.136968  0.139684
1353.414027  0.299425  3.694801  0.136934  0.139684
1354.685327  0.299346  3.680247  0.136906  0.139674
1355.944280  0.299216  3.674393  0.136885  0.139666
1357.190559  0.299046  3.675376  0.136874  0.139671
1358.424720  0.298866  3.680596  0.136869  0.139690
1359.647358  0.298710  3.687787  0.136867  0.139710
1360.858027  0.298610  3.695298  0.136862  0.139709
1362.055218  0.298576  3.701655  0.136851  0.139665
1363.237930  0.298603  3.704946  0.136836  0.139576
1364.407508  0.298669  3.702674  0.136819  0.139462
1365.567634  0.298747  3.692424  0.136807  0.139351
1366.722151  0.298817  3.673116  0.136802  0.139271
1367.872882  0.298870  3.646068  0.136806  0.139234
1369.019691  0.298900  3.615039  0.136818  0.139235
1370.162314  0.298905  3.585140  0.136838  0.139258
1371.301089  0.298879  3.561085  0.136865  0.139280
1372.435510  0.298819  3.545632  0.136894  0.139286
1373.563313  0.298725  3.538933  0.136920  0.139268
1374.682001  0.298610  3.539103  0.136936  0.139235
1375.790752  0.298492  3.543506  0.136935  0.139199
1376.890387  0.298389  3.549894  0.136913  0.139173
1377.982100  0.298312  3.556903  0.136869  0.139157
1379.066606  0.298263  3.563956  0.136813  0.139143
1380.144287  0.298241  3.570930  0.136760  0.139122
1381.215653  0.298235  3.577877  0.136721  0.139096
1382.281384  0.298232  3.584802  0.136704  0.139071
1383.342309  0.298217  3.591428  0.136701  0.139059
1384.399107  0.298179  3.596863  0.136701  0.139068
1385.450748  0.298116  3.599328  0.136691  0.139092
1386.493136  0.298037  3.596273  0.136665  0.139118
1387.520777  0.297959  3.585200  0.136629  0.139131
1388.530691  0.297896  3.564982  0.136587  0.139125
1389.524612  0.297861  3.536934  0.136547  0.139097
1390.507645  0.297857  3.504849  0.136511  0.139054
1391.485068  0.297880  3.473867  0.136483  0.139002
1392.459613  0.297920  3.448722  0.136469  0.138945
1393.430277  0.297963  3.432172  0.136474  0.138887
1394.392745  0.297997  3.424368  0.136497  0.138832
1395.341418  0.298014  3.423410  0.136533  0.138787
1396.272596  0.298018  3.426640  0.136571  0.138761
1397.187026  0.298021  3.431814  0.136602  0.138761
1398.089445  0.298039  3.437593  0.136622  0.138785
1398.985075  0.298077  3.443433  0.136630  0.138824
1399.876501  0.298131  3.449220  0.136628  0.138864
1400.763672  0.298193  3.454969  0.136619  0.138892
1401.645332  0.298254  3.460694  0.136604  0.138902
1402.519356  0.298310  3.466375  0.136583  0.138897
1403.382745  0.298362  3.471976  0.136559  0.138884
1404.232849  0.298413  3.477484  0.136539  0.138871
1405.069360  0.298469  3.482927  0.136536  0.138859
1405.895456  0.298528  3.488304  0.136557  0.138853
1406.716489  0.298580  3.493369  0.136600  0.138856
1407.536021  0.298615  3.497262  0.136654  0.138875
1408.352388  0.298629  3.498207  0.136699  0.138911
1409.159333  0.298634  3.493642  0.136719  0.138958
1409.950130  0.298651  3.481058  0.136712  0.139005
1410.721648  0.298698  3.459318  0.136689  0.139036
1411.475649  0.298781  3.429729  0.136670  0.139041
1412.217167  0.298894  3.396079  0.136673  0.139013
1412.951887  0.299025  3.363508  0.136702  0.138959
1413.684568  0.299164  3.336767  0.136743  0.138890
1414.419027  0.299304  3.318655  0.136776  0.138819
1415.158623  0.299442  3.309378  0.136783  0.138761
1415.905904  0.299576  3.307093  0.136762  0.138727
1416.661167  0.299708  3.309170  0.136720  0.138720
1417.421275  0.299839  3.313337  0.136673  0.138736
1418.180565  0.299974  3.318186  0.136631  0.138767
1418.933825  0.300113  3.323102  0.136599  0.138800
1419.678897  0.300256  3.327936  0.136573  0.138830
1420.416899  0.300401  3.332711  0.136547  0.138848
1421.150530  0.300546  3.337469  0.136517  0.138852
1421.882259  0.300690  3.342227  0.136486  0.138839
1422.613521  0.300831  3.346986  0.136465  0.138814
1423.344855  0.300971  3.351743  0.136460  0.138786
1424.076358  0.301110  3.356498  0.136471  0.138766
1424.807907  0.301250  3.361252  0.136488  0.138759
1425.538971  0.301397  3.366003  0.136498  0.138761
1426.268171  0.301553  3.370743  0.136490  0.138763
1426.993051  0.301719  3.375455  0.136463  0.138764
1427.710561  0.301892  3.380119  0.136424  0.138766
1428.418284  0.302067  3.384719  0.136383  0.138776
1429.115579  0.302236  3.389251  0.136344  0.138798
1429.803439  0.302396  3.393722  0.136307  0.138827
1430.483092  0.302551  3.398140  0.136267  0.138853
1431.155035  0.302707  3.402508  0.136222  0.138870
1431.819587  0.302872  3.406827  0.136172  0.138876
1432.477782  0.303051  3.411106  0.136122  0.138874
1433.131222  0.303241  3.415353  0.136080  0.138871
1433.780999  0.303433  3.419576  0.136054  0.138871
1434.426767  0.303616  3.423774  0.136048  0.138875
1435.066811  0.303784  3.427934  0.136061  0.138878
1435.699218  0.303934  3.432045  0.136086  0.138871
1436.323354  0.304075  3.436102  0.136115  0.138846
1436.940465  0.304219  3.440113  0.136141  0.138802
1437.552959  0.304378  3.444094  0.136161  0.138741
1438.163223  0.304563  3.448061  0.136179  0.138671
1438.772872  0.304770  3.452024  0.136199  0.138604
1439.382459  0.304990  3.455986  0.136224  0.138556
1439.991366  0.305205  3.459944  0.136253  0.138536
1440.597684  0.305404  3.463885  0.136281  0.138543
1441.198452  0.305581  3.467790  0.136303  0.138571
1441.790795  0.305745  3.471640  0.136311  0.138610
1442.373630  0.305913  3.475429  0.136305  0.138651
1442.948649  0.306099  3.479166  0.136288  0.138693
1443.519256  0.306315  3.482875  0.136266  0.138732
1444.088480  0.306556  3.486575  0.136245  0.138771
1444.658723  0.306811  3.490282  0.136227  0.138810
1445.233280  0.307059  3.494016  0.136211  0.138854
1445.816528  0.307284  3.497807  0.136198  0.138904
1446.411894  0.307481  3.501677  0.136188  0.138960
1447.019973  0.307659  3.505630  0.136179  0.139011
1447.638356  0.307837  3.509649  0.136171  0.139046
1448.262880  0.308032  3.513709  0.136164  0.139059
1448.889790  0.308249  3.517784  0.136163  0.139050
1449.517746  0.308476  3.521865  0.136173  0.139029
1450.147929  0.308682  3.525962  0.136197  0.139009
1450.781833  0.308841  3.530082  0.136232  0.139000
1451.418745  0.308935  3.534222  0.136269  0.139002
1452.055135  0.308976  3.538358  0.136298  0.139005
1452.686155  0.308991  3.542460  0.136310  0.139002
1453.307844  0.309012  3.546501  0.136302  0.138988
1453.918560  0.309060  3.550471  0.136274  0.138968
1454.519080  0.309140  3.554374  0.136236  0.138949
1455.111895  0.309241  3.558227  0.136200  0.138935
1455.700097  0.309349  3.562051  0.136177  0.138925
1456.285914  0.309452  3.565858  0.136172  0.138915
1456.869885  0.309546  3.569654  0.136184  0.138904
1457.451280  0.309636  3.573433  0.136203  0.138889
1458.029248  0.309727  3.577190  0.136221  0.138871
1458.604435  0.309829  3.580929  0.136234  0.138851
1459.180391  0.309946  3.584673  0.136240  0.138829
1459.762776  0.310077  3.588458  0.136241  0.138809
1460.356410  0.310220  3.592317  0.136236  0.138798
1460.962851  0.310368  3.596259  0.136222  0.138802
1461.580153  0.310516  3.600271  0.136198  0.138825
1462.204217  0.310661  3.604327  0.136166  0.138864
1462.831016  0.310803  3.608402  0.136133  0.138911
1463.458785  0.310942  3.612482  0.136111  0.138954
1464.088604  0.311078  3.616576  0.136109  0.138980
1464.722889  0.311212  3.620699  0.136127  0.138980
1465.363537  0.311340  3.624863  0.136158  0.138951
1466.011701  0.311463  3.629076  0.136189  0.138896
1466.668963  0.311578  3.633348  0.136211  0.138826
